,dt,venuetype,venueid,revenue,Unnamed: 4
11431,2022-08-01,apartment,1167,829.64,
11432,2022-08-01,apartment,1023,364.5,
11433,2022-09-01,apartment,1141,617.5,
11434,2022-04-01,apartment,729,706.16,
11435,2023-03-01,apartment,980,734.93,
11436,2023-01-01,apartment,821,436.06,
11437,2022-04-01,apartment,1450,589.18,
11438,2022-05-01,apartment,1134,400.35,
11439,2022-04-01,apartment,486,803.79,
11440,2023-04-01,apartment,1711,686.65,
11441,2022-09-01,apartment,1104,729.0,
11442,2022-06-01,apartment,809,421.42,
11443,2022-09-01,apartment,660,380.74,
11444,2023-05-01,apartment,1644,621.4,
11445,2022-10-01,apartment,740,722.44,
11446,2022-10-01,apartment,257,1121.11,
11447,2022-08-01,apartment,600,621.52,
11448,2022-03-01,apartment,261,1475.67,
11449,2022-10-01,apartment,515,519.05,
11450,2023-03-01,apartment,735,776.25,
11451,2022-08-01,apartment,276,571.05,
11452,2022-08-01,apartment,1409,435.38,
11453,2023-04-01,apartment,1027,487.59,
11454,2022-07-01,apartment,942,767.24,
11455,2022-09-01,apartment,999,779.19,
11456,2023-03-01,apartment,1215,354.94,
11457,2022-09-01,apartment,723,603.46,
11458,2022-05-01,apartment,1513,933.82,
11459,2023-04-01,apartment,543,719.18,
11460,2023-01-01,apartment,979,717.05,
11461,2023-04-01,apartment,52,751.67,
11462,2022-04-01,apartment,547,761.49,
11463,2022-12-01,apartment,505,990.3,
11464,2023-04-01,apartment,153,351.15,
11465,2023-05-01,apartment,55,502.03,
11466,2022-10-01,apartment,1053,628.86,
11467,2023-02-01,apartment,980,734.93,
11468,2023-05-01,apartment,675,715.93,
11469,2023-03-01,apartment,209,1001.51,
11470,2022-03-01,apartment,723,603.46,
11471,2023-05-01,apartment,584,797.28,
11472,2023-03-01,apartment,608,372.61,
11473,2022-05-01,apartment,1404,374.73,
11474,2022-12-01,apartment,1395,450.03,
11475,2023-05-01,apartment,471,872.13,
11476,2022-11-01,apartment,196,1556.36,
11477,2022-07-01,apartment,1153,625.07,
11478,2022-10-01,apartment,709,827.39,
11479,2022-09-01,apartment,463,887.14,
11480,2022-12-01,apartment,215,626.12,
11481,2022-09-01,apartment,320,698.59,
11482,2022-07-01,apartment,1691,676.33,
11483,2022-05-01,apartment,994,661.06,
11484,2022-03-01,apartment,195,523.06,
11485,2022-05-01,apartment,44,1068.07,
11486,2022-10-01,apartment,1045,417.08,
11487,2022-06-01,apartment,1206,700.32,
11488,2023-03-01,apartment,1149,786.36,
11489,2023-04-01,apartment,1098,415.89,
11490,2022-06-01,apartment,570,530.44,
11491,2023-04-01,apartment,1540,895.3,
11492,2023-02-01,apartment,137,1106.22,
11493,2022-08-01,apartment,1545,589.18,
11494,2022-03-01,apartment,1114,740.95,
11495,2022-04-01,apartment,193,775.45,
11496,2022-11-01,apartment,519,499.52,
11497,2022-08-01,apartment,291,556.55,
11498,2023-03-01,apartment,542,795.67,
11499,2023-03-01,apartment,605,819.83,
11500,2023-03-01,apartment,1132,700.32,
11501,2022-04-01,apartment,712,616.36,
11502,2022-10-01,apartment,596,999.04,
11503,2022-07-01,apartment,958,786.36,
11504,2022-05-01,apartment,1056,634.54,
11505,2022-12-01,apartment,35,1029.66,
11506,2022-07-01,apartment,1432,841.13,
11507,2023-03-01,apartment,464,830.41,
11508,2023-05-01,apartment,240,821.17,
11509,2022-07-01,apartment,1503,597.37,
11510,2023-02-01,apartment,641,587.99,
11511,2022-09-01,apartment,168,749.32,
11512,2022-08-01,apartment,26,740.7,
11513,2023-02-01,apartment,1199,1015.82,
11514,2023-03-01,apartment,551,1103.18,
11515,2022-05-01,apartment,645,626.67,
11516,2022-12-01,apartment,598,825.25,
11517,2023-05-01,apartment,309,573.95,
11518,2022-11-01,apartment,111,642.06,
11519,2023-04-01,apartment,1244,632.65,
11520,2022-11-01,apartment,715,509.27,
11521,2023-01-01,apartment,1047,705.1,
11522,2022-09-01,apartment,362,631.88,
11523,2022-04-01,apartment,1135,831.78,
11524,2022-03-01,apartment,752,760.78,
11525,2023-03-01,apartment,615,493.01,
11526,2022-08-01,apartment,605,819.83,
11527,2023-02-01,apartment,1444,409.39,
11528,2022-04-01,apartment,1187,388.4,
11529,2022-12-01,apartment,1041,798.31,
11530,2023-05-01,apartment,952,598.74,
11531,2022-05-01,apartment,243,600.03,
11532,2023-05-01,apartment,1583,870.77,
11533,2022-05-01,apartment,541,761.49,
11534,2022-08-01,apartment,1505,676.33,
11535,2022-10-01,apartment,1073,615.6,
11536,2022-10-01,apartment,1069,350.16,
11537,2023-01-01,apartment,550,621.52,
11538,2023-05-01,apartment,38,839.46,
11539,2022-06-01,apartment,198,801.49,
11540,2023-05-01,apartment,1233,767.24,
11541,2022-06-01,apartment,561,499.52,
11542,2023-01-01,apartment,1454,426.72,
11543,2023-04-01,apartment,596,999.04,
11544,2022-10-01,apartment,18,419.73,
11545,2022-11-01,apartment,726,819.83,
11546,2022-09-01,apartment,1485,398.69,
11547,2022-08-01,apartment,1677,738.13,
11548,2022-07-01,apartment,756,761.49,
11549,2023-02-01,apartment,142,821.71,
11550,2022-05-01,apartment,1419,479.13,
11551,2022-10-01,apartment,1188,659.17,
11552,2022-06-01,apartment,1612,465.71,
11553,2022-09-01,apartment,281,900.05,
11554,2022-09-01,apartment,1139,831.78,
11555,2022-06-01,apartment,675,715.93,
11556,2022-07-01,apartment,1564,786.19,
11557,2022-10-01,apartment,1209,1029.79,
11558,2023-02-01,apartment,1638,759.4,
11559,2023-02-01,apartment,816,719.51,
11560,2022-03-01,apartment,1597,713.29,
11561,2022-03-01,apartment,652,719.51,
11562,2023-03-01,apartment,147,1121.11,
11563,2023-02-01,apartment,1352,409.39,
11564,2022-04-01,apartment,1110,634.54,
11565,2022-05-01,apartment,1157,615.6,
11566,2022-09-01,apartment,946,659.17,
11567,2023-01-01,apartment,104,778.3,
11568,2022-08-01,apartment,755,993.62,
11569,2023-05-01,apartment,1623,738.13,
11570,2022-12-01,apartment,974,1023.4,
11571,2023-03-01,apartment,776,715.93,
11572,2022-11-01,apartment,1588,676.33,
11573,2022-07-01,apartment,1520,872.02,
11574,2022-12-01,apartment,725,800.54,
11575,2023-05-01,apartment,1602,772.46,
11576,2022-11-01,apartment,1449,694.08,
11577,2022-07-01,apartment,83,480.08,
11578,2023-03-01,apartment,971,659.17,
11579,2022-12-01,apartment,1400,1277.77,
11580,2022-11-01,apartment,1714,802.77,
11581,2022-06-01,apartment,1167,829.64,
11582,2023-02-01,apartment,1692,748.43,
11583,2023-04-01,apartment,491,719.51,
11584,2023-01-01,apartment,1019,689.56,
11585,2022-06-01,apartment,1546,727.8,
11586,2022-10-01,apartment,1538,472.21,
11587,2023-03-01,apartment,1419,479.13,
11588,2023-02-01,apartment,1469,841.13,
11589,2022-11-01,apartment,299,1318.55,
11590,2023-05-01,apartment,265,1061.63,
11591,2022-10-01,apartment,1564,786.19,
11592,2022-08-01,apartment,185,751.67,
11593,2023-03-01,apartment,1085,602.34,
11594,2022-03-01,apartment,981,831.78,
11595,2022-09-01,apartment,923,738.56,
11596,2022-04-01,apartment,1251,634.54,
11597,2022-11-01,apartment,365,698.59,
11598,2022-11-01,apartment,209,1001.51,
11599,2023-02-01,apartment,523,370.98,
11600,2023-04-01,apartment,299,1318.55,
11601,2022-11-01,apartment,1416,440.99,
11602,2023-04-01,apartment,1230,831.78,
11603,2022-11-01,apartment,1677,738.13,
11604,2022-05-01,apartment,1012,861.84,
11605,2022-09-01,apartment,1013,400.35,
11606,2023-02-01,apartment,1126,388.4,
11607,2023-04-01,apartment,1644,621.4,
11608,2022-03-01,apartment,609,1088.3,
11609,2022-04-01,apartment,1593,411.56,
11610,2022-11-01,apartment,1254,562.57,
11611,2022-10-01,apartment,231,801.49,
11612,2022-06-01,apartment,1617,686.1,
11613,2023-04-01,apartment,1184,784.18,
11614,2023-02-01,apartment,675,715.93,
11615,2022-06-01,apartment,219,778.3,
11616,2022-04-01,apartment,795,392.13,
11617,2023-02-01,apartment,88,1014.55,
11618,2022-05-01,apartment,371,586.99,
11619,2022-12-01,apartment,515,519.05,
11620,2022-08-01,apartment,1134,400.35,
11621,2022-12-01,apartment,372,829.03,
11622,2023-04-01,apartment,1409,435.38,
11623,2022-08-01,apartment,1104,729.0,
11624,2022-05-01,apartment,1020,415.89,
11625,2023-01-01,apartment,627,803.79,
11626,2023-03-01,apartment,1629,392.06,
11627,2022-08-01,apartment,712,616.36,
11628,2023-04-01,apartment,161,366.69,
11629,2022-07-01,apartment,1540,895.3,
11630,2022-07-01,apartment,1143,659.17,
11631,2022-10-01,apartment,1056,634.54,
11632,2023-04-01,apartment,56,808.97,
11633,2023-04-01,apartment,1003,558.78,
11634,2022-11-01,apartment,806,822.67,
11635,2022-09-01,apartment,175,441.68,
11636,2023-04-01,apartment,1242,1076.66,
11637,2022-06-01,apartment,461,784.27,
11638,2023-04-01,apartment,1000,1216.94,
11639,2022-10-01,apartment,551,1103.18,
11640,2023-04-01,apartment,1109,776.8,
11641,2022-04-01,apartment,550,621.52,
11642,2022-11-01,apartment,1167,829.64,
11643,2022-12-01,apartment,1420,392.12,
11644,2022-08-01,apartment,1064,399.16,
11645,2022-11-01,apartment,531,436.06,
11646,2022-11-01,apartment,1009,370.48,
11647,2022-10-01,apartment,297,749.32,
11648,2022-06-01,apartment,1278,659.17,
11649,2023-04-01,apartment,1696,676.33,
11650,2022-04-01,apartment,953,523.45,
11651,2022-05-01,apartment,1153,625.07,
11652,2022-04-01,apartment,1607,686.1,
11653,2022-07-01,apartment,198,801.49,
11654,2022-03-01,apartment,121,724.24,
11655,2022-05-01,apartment,209,1001.51,
11656,2022-09-01,apartment,323,888.46,
11657,2023-05-01,apartment,1589,631.9,
11658,2022-12-01,apartment,1224,1047.47,
11659,2023-02-01,apartment,950,659.17,
11660,2023-05-01,apartment,1245,798.31,
11661,2023-03-01,apartment,1188,659.17,
11662,2023-03-01,apartment,1702,1277.99,
11663,2022-12-01,apartment,751,819.83,
11664,2023-04-01,apartment,152,885.67,
11665,2022-11-01,apartment,1013,400.35,
11666,2023-01-01,apartment,1660,870.77,
11667,2022-08-01,apartment,1520,872.02,
11668,2022-05-01,apartment,1478,432.88,
11669,2023-05-01,apartment,1006,661.06,
11670,2023-01-01,apartment,1187,388.4,
11671,2022-05-01,apartment,299,1318.55,
11672,2022-12-01,apartment,1569,786.19,
11673,2022-05-01,apartment,1472,440.99,
11674,2023-01-01,apartment,1076,615.6,
11675,2022-08-01,apartment,272,360.29,
11676,2022-09-01,apartment,1723,720.96,
11677,2023-03-01,apartment,307,850.82,
11678,2022-07-01,apartment,106,720.58,
11679,2022-09-01,apartment,1631,749.5,
11680,2022-05-01,apartment,1209,1029.79,
11681,2022-08-01,apartment,159,1375.32,
11682,2022-07-01,apartment,725,800.54,
11683,2023-01-01,apartment,180,1014.55,
11684,2022-05-01,apartment,1264,350.16,
11685,2022-06-01,apartment,700,530.44,
11686,2022-05-01,apartment,121,724.24,
11687,2022-11-01,apartment,106,720.58,
11688,2022-11-01,apartment,54,749.32,
11689,2023-05-01,apartment,94,420.64,
11690,2022-06-01,apartment,301,573.95,
11691,2022-05-01,apartment,1170,926.81,
11692,2022-12-01,apartment,147,1121.11,
11693,2023-01-01,apartment,1489,661.87,
11694,2022-12-01,apartment,1599,580.2,
11695,2023-01-01,apartment,1400,1277.77,
11696,2022-12-01,apartment,1434,748.43,
11697,2022-07-01,apartment,1173,813.04,
11698,2022-03-01,apartment,1133,748.12,
11699,2022-10-01,apartment,1711,686.65,
11700,2023-05-01,apartment,1714,802.77,
11701,2023-03-01,apartment,1076,615.6,
11702,2022-08-01,apartment,733,678.25,
11703,2022-08-01,apartment,1195,602.34,
11704,2023-02-01,apartment,700,530.44,
11705,2022-08-01,apartment,1141,617.5,
11706,2023-02-01,apartment,1205,661.06,
11707,2022-08-01,apartment,491,719.51,
11708,2023-04-01,apartment,282,781.2,
11709,2022-07-01,apartment,1629,392.06,
11710,2022-05-01,apartment,952,598.74,
11711,2022-11-01,apartment,562,356.34,
11712,2022-08-01,apartment,256,419.73,
11713,2022-10-01,apartment,41,790.08,
11714,2022-07-01,apartment,543,719.18,
11715,2022-12-01,apartment,485,691.15,
11716,2022-06-01,apartment,1688,872.02,
11717,2023-01-01,apartment,916,824.14,
11718,2022-06-01,apartment,257,1121.11,
11719,2022-03-01,apartment,1627,759.4,
11720,2022-05-01,apartment,794,603.46,
11721,2023-05-01,apartment,1465,694.08,
11722,2022-04-01,apartment,1040,715.99,
11723,2022-08-01,apartment,990,798.31,
11724,2023-01-01,apartment,326,813.85,
11725,2022-05-01,apartment,641,587.99,
11726,2023-05-01,apartment,577,590.57,
11727,2023-03-01,apartment,774,649.7,
11728,2022-05-01,apartment,1257,494.76,
11729,2023-05-01,apartment,964,388.4,
11730,2022-12-01,apartment,168,749.32,
11731,2022-04-01,apartment,980,734.93,
11732,2022-06-01,apartment,702,618.94,
11733,2023-05-01,apartment,1412,824.84,
11734,2022-06-01,apartment,121,724.24,
11735,2022-07-01,apartment,752,760.78,
11736,2023-04-01,apartment,1194,362.11,
11737,2023-03-01,apartment,362,631.88,
11738,2023-03-01,apartment,964,388.4,
11739,2022-09-01,apartment,702,618.94,
11740,2022-10-01,apartment,1427,1277.77,
11741,2022-08-01,apartment,180,1014.55,
11742,2022-03-01,apartment,1139,831.78,
11743,2023-03-01,apartment,719,631.83,
11744,2023-01-01,apartment,1464,444.61,
11745,2023-02-01,apartment,250,419.73,
11746,2023-02-01,apartment,243,600.03,
11747,2022-03-01,apartment,1706,427.38,
11748,2022-09-01,apartment,1427,1277.77,
11749,2023-04-01,apartment,236,802.94,
11750,2023-01-01,apartment,788,737.57,
11751,2022-12-01,apartment,1215,354.94,
11752,2022-10-01,apartment,127,386.81,
11753,2023-01-01,apartment,1519,759.4,
11754,2022-07-01,apartment,1180,615.6,
11755,2022-07-01,apartment,1443,427.38,
11756,2022-05-01,apartment,240,821.17,
11757,2022-10-01,apartment,1659,758.13,
11758,2022-07-01,apartment,1582,556.17,
11759,2022-06-01,apartment,1103,798.31,
11760,2023-05-01,apartment,574,416.54,
11761,2022-05-01,apartment,1411,677.38,
11762,2023-05-01,apartment,261,1475.67,
11763,2022-04-01,apartment,928,554.99,
11764,2022-06-01,apartment,1185,659.17,
11765,2022-07-01,apartment,479,773.67,
11766,2022-05-01,apartment,1199,1015.82,
11767,2023-05-01,apartment,702,618.94,
11768,2022-09-01,apartment,286,635.54,
11769,2023-02-01,apartment,141,1301.56,
11770,2022-06-01,apartment,56,808.97,
11771,2022-06-01,apartment,1557,657.54,
11772,2023-01-01,apartment,1397,573.34,
11773,2023-01-01,apartment,607,453.96,
11774,2023-03-01,apartment,1014,415.89,
11775,2022-07-01,apartment,733,678.25,
11776,2022-11-01,apartment,320,698.59,
11777,2022-04-01,apartment,596,999.04,
11778,2023-02-01,apartment,506,507.5,
11779,2022-07-01,apartment,1534,374.73,
11780,2022-10-01,apartment,1725,676.33,
11781,2022-04-01,apartment,509,515.62,
11782,2022-03-01,apartment,1583,870.77,
11783,2023-02-01,apartment,107,955.13,
11784,2022-07-01,apartment,1706,427.38,
11785,2022-10-01,apartment,279,665.25,
11786,2022-11-01,apartment,1711,686.65,
11787,2022-08-01,apartment,1489,661.87,
11788,2022-08-01,apartment,1459,389.9,
11789,2023-03-01,apartment,206,726.13,
11790,2022-07-01,apartment,1609,435.38,
11791,2022-06-01,apartment,465,465.35,
11792,2023-05-01,apartment,1547,865.76,
11793,2023-05-01,apartment,990,798.31,
11794,2022-12-01,apartment,963,1029.79,
11795,2022-07-01,apartment,1055,813.04,
11796,2022-03-01,apartment,1638,759.4,
11797,2023-01-01,apartment,715,509.27,
11798,2022-03-01,apartment,774,649.7,
11799,2023-05-01,apartment,605,819.83,
11800,2022-08-01,apartment,215,626.12,
11801,2023-05-01,apartment,1616,839.93,
11802,2022-12-01,apartment,511,959.99,
11803,2023-03-01,apartment,1180,615.6,
11804,2023-01-01,apartment,781,784.27,
11805,2023-01-01,apartment,458,409.92,
11806,2023-05-01,apartment,921,659.17,
11807,2023-03-01,apartment,815,706.16,
11808,2023-02-01,apartment,187,720.58,
11809,2022-10-01,apartment,1201,798.31,
11810,2022-03-01,apartment,950,659.17,
11811,2022-04-01,apartment,747,370.98,
11812,2022-08-01,apartment,672,808.5,
11813,2022-10-01,apartment,1472,440.99,
11814,2022-03-01,apartment,188,749.32,
11815,2022-08-01,apartment,1012,861.84,
11816,2022-12-01,apartment,1696,676.33,
11817,2022-10-01,apartment,1524,772.46,
11818,2023-01-01,apartment,54,749.32,
11819,2022-05-01,apartment,51,455.39,
11820,2022-11-01,apartment,991,617.5,
11821,2022-04-01,apartment,972,438.59,
11822,2023-05-01,apartment,950,659.17,
11823,2022-06-01,apartment,1276,724.22,
11824,2022-07-01,apartment,64,1104.33,
11825,2022-10-01,apartment,1165,583.4,
11826,2022-05-01,apartment,784,855.86,
11827,2022-04-01,apartment,192,1075.42,
11828,2022-11-01,apartment,1394,933.82,
11829,2023-03-01,apartment,918,415.89,
11830,2022-09-01,apartment,1163,602.34,
11831,2022-09-01,apartment,1231,608.03,
11832,2023-04-01,apartment,824,634.41,
11833,2022-11-01,apartment,124,794.25,
11834,2023-01-01,apartment,564,823.61,
11835,2022-04-01,apartment,575,1059.93,
11836,2022-05-01,apartment,1585,383.6,
11837,2022-07-01,apartment,62,794.25,
11838,2022-08-01,apartment,682,580.25,
11839,2023-03-01,apartment,1095,973.6,
11840,2022-05-01,apartment,1725,676.33,
11841,2022-09-01,apartment,1363,413.72,
11842,2023-03-01,apartment,1644,621.4,
11843,2022-07-01,apartment,984,417.08,
11844,2022-06-01,apartment,460,465.35,
11845,2022-04-01,apartment,137,1106.22,
11846,2022-11-01,apartment,722,439.32,
11847,2022-04-01,apartment,289,751.67,
11848,2022-04-01,apartment,266,687.0,
11849,2022-10-01,apartment,995,890.74,
11850,2023-05-01,apartment,596,999.04,
11851,2023-03-01,apartment,569,605.32,
11852,2022-07-01,apartment,1714,802.77,
11853,2023-03-01,apartment,1153,625.07,
11854,2023-03-01,apartment,480,712.67,
11855,2023-05-01,apartment,1618,621.5,
11856,2023-04-01,apartment,748,380.74,
11857,2022-09-01,apartment,538,398.64,
11858,2022-06-01,apartment,1246,1209.85,
11859,2023-03-01,apartment,1105,700.32,
11860,2022-03-01,apartment,452,370.98,
11861,2023-04-01,apartment,1239,562.57,
11862,2022-08-01,apartment,948,786.08,
11863,2023-02-01,apartment,471,872.13,
11864,2022-08-01,apartment,1666,839.93,
11865,2022-04-01,apartment,948,786.08,
11866,2023-03-01,apartment,230,486.97,
11867,2023-01-01,apartment,190,1174.17,
11868,2022-08-01,apartment,1394,933.82,
11869,2022-07-01,apartment,1188,659.17,
11870,2023-04-01,apartment,468,709.42,
11871,2023-04-01,apartment,1435,465.71,
11872,2023-04-01,apartment,741,776.25,
11873,2022-09-01,apartment,1185,659.17,
11874,2022-06-01,apartment,168,749.32,
11875,2022-09-01,apartment,47,628.22,
11876,2022-10-01,apartment,741,776.25,
11877,2023-03-01,apartment,171,768.16,
11878,2022-03-01,apartment,1245,798.31,
11879,2023-03-01,apartment,638,390.51,
11880,2023-01-01,apartment,459,773.67,
11881,2023-05-01,apartment,1537,404.6,
11882,2023-02-01,apartment,154,839.46,
11883,2022-10-01,apartment,1426,749.47,
11884,2023-03-01,apartment,1150,788.75,
11885,2023-05-01,apartment,470,416.54,
11886,2023-01-01,apartment,1429,749.5,
11887,2022-04-01,apartment,101,562.35,
11888,2023-05-01,apartment,28,709.61,
11889,2022-06-01,apartment,1585,383.6,
11890,2022-12-01,apartment,519,499.52,
11891,2023-04-01,apartment,1183,973.6,
11892,2022-03-01,apartment,527,530.44,
11893,2022-11-01,apartment,457,760.78,
11894,2022-03-01,apartment,325,914.44,
11895,2022-09-01,apartment,918,415.89,
11896,2022-09-01,apartment,17,698.59,
11897,2023-02-01,apartment,1260,760.07,
11898,2022-10-01,apartment,1638,759.4,
11899,2023-04-01,apartment,1243,554.99,
11900,2023-01-01,apartment,1456,926.95,
11901,2022-07-01,apartment,590,515.62,
11902,2022-08-01,apartment,550,621.52,
11903,2022-08-01,apartment,20,1263.76,
11904,2023-01-01,apartment,577,590.57,
11905,2022-09-01,apartment,609,1088.3,
11906,2022-11-01,apartment,1111,415.89,
11907,2022-07-01,apartment,920,731.39,
11908,2022-06-01,apartment,312,749.32,
11909,2023-03-01,apartment,198,801.49,
11910,2022-07-01,apartment,1218,748.12,
11911,2022-11-01,apartment,470,416.54,
11912,2022-06-01,apartment,918,415.89,
11913,2023-01-01,apartment,482,559.62,
11914,2022-11-01,apartment,31,749.32,
11915,2023-01-01,apartment,1560,803.09,
11916,2022-04-01,apartment,307,850.82,
11917,2023-04-01,apartment,352,696.8,
11918,2022-03-01,apartment,206,726.13,
11919,2022-08-01,apartment,168,749.32,
11920,2022-11-01,apartment,1472,440.99,
11921,2022-07-01,apartment,1142,396.77,
11922,2023-01-01,apartment,672,808.5,
11923,2022-03-01,apartment,252,1130.71,
11924,2023-01-01,apartment,512,741.96,
11925,2022-10-01,apartment,1475,723.47,
11926,2022-07-01,apartment,1041,798.31,
11927,2023-02-01,apartment,807,427.93,
11928,2023-01-01,apartment,660,380.74,
11929,2022-07-01,apartment,519,499.52,
11930,2023-05-01,apartment,1187,388.4,
11931,2023-02-01,apartment,514,855.86,
11932,2022-09-01,apartment,1092,380.04,
11933,2022-06-01,apartment,1528,772.46,
11934,2023-04-01,apartment,489,737.57,
11935,2022-05-01,apartment,186,567.87,
11936,2022-04-01,apartment,780,745.21,
11937,2022-12-01,apartment,1366,426.72,
11938,2022-08-01,apartment,517,851.45,
11939,2022-06-01,apartment,93,726.13,
11940,2023-01-01,apartment,1416,440.99,
11941,2023-04-01,apartment,821,436.06,
11942,2022-09-01,apartment,1617,686.1,
11943,2022-09-01,apartment,1677,738.13,
11944,2023-03-01,apartment,1459,389.9,
11945,2022-04-01,apartment,1696,676.33,
11946,2023-05-01,apartment,1352,409.39,
11947,2023-03-01,apartment,550,621.52,
11948,2022-06-01,apartment,1499,779.79,
11949,2023-02-01,apartment,19,829.03,
11950,2022-06-01,apartment,1448,710.48,
11951,2022-11-01,apartment,1231,608.03,
11952,2022-03-01,apartment,928,554.99,
11953,2022-08-01,apartment,461,784.27,
11954,2022-07-01,apartment,1050,608.03,
11955,2022-10-01,apartment,950,659.17,
11956,2022-11-01,apartment,286,635.54,
11957,2022-08-01,apartment,362,631.88,
11958,2022-08-01,apartment,1053,628.86,
11959,2023-02-01,apartment,184,760.91,
11960,2022-04-01,apartment,176,811.09,
11961,2023-02-01,apartment,812,423.05,
11962,2023-01-01,apartment,456,381.91,
11963,2022-09-01,apartment,1179,362.11,
11964,2022-05-01,apartment,454,742.72,
11965,2022-11-01,apartment,351,815.99,
11966,2022-09-01,apartment,62,794.25,
11967,2023-02-01,apartment,1156,362.11,
11968,2022-05-01,apartment,19,829.03,
11969,2022-09-01,apartment,952,598.74,
11970,2023-05-01,apartment,1561,584.84,
11971,2022-11-01,apartment,1713,465.71,
11972,2022-04-01,apartment,763,784.27,
11973,2023-01-01,apartment,652,719.51,
11974,2022-10-01,apartment,461,784.27,
11975,2022-07-01,apartment,136,1002.23,
11976,2022-05-01,apartment,691,800.54,
11977,2022-10-01,apartment,485,691.15,
11978,2022-11-01,apartment,1093,1132.16,
11979,2022-10-01,apartment,795,392.13,
11980,2023-02-01,apartment,1612,465.71,
11981,2023-01-01,apartment,1264,350.16,
11982,2023-05-01,apartment,371,586.99,
11983,2022-07-01,apartment,713,649.7,
11984,2023-01-01,apartment,1090,632.65,
11985,2022-05-01,apartment,1711,686.65,
11986,2022-10-01,apartment,52,751.67,
11987,2022-12-01,apartment,1227,729.0,
11988,2022-11-01,apartment,1561,584.84,
11989,2022-10-01,apartment,190,1174.17,
11990,2022-03-01,apartment,794,603.46,
11991,2022-06-01,apartment,1541,376.9,
11992,2022-11-01,apartment,166,810.2,
11993,2022-10-01,apartment,958,786.36,
11994,2023-03-01,apartment,1257,494.76,
11995,2023-04-01,apartment,1629,392.06,
11996,2022-06-01,apartment,1435,465.71,
11997,2023-04-01,apartment,963,1029.79,
11998,2023-05-01,apartment,733,678.25,
11999,2022-06-01,apartment,664,719.51,
12000,2022-12-01,apartment,950,659.17,
12001,2022-08-01,apartment,824,634.41,
12002,2023-01-01,apartment,1621,657.54,
12003,2022-08-01,apartment,720,761.49,
12004,2023-05-01,apartment,1053,628.86,
12005,2022-03-01,apartment,949,748.12,
12006,2023-03-01,apartment,645,626.67,
12007,2022-05-01,apartment,1685,829.72,
12008,2022-05-01,apartment,1682,787.9,
12009,2023-02-01,apartment,279,665.25,
12010,2022-11-01,apartment,177,366.69,
12011,2023-01-01,apartment,1034,1003.9,
12012,2023-02-01,apartment,974,1023.4,
12013,2023-03-01,apartment,812,423.05,
12014,2022-06-01,apartment,1179,362.11,
12015,2023-03-01,apartment,1093,1132.16,
12016,2023-02-01,apartment,694,660.2,
12017,2022-10-01,apartment,463,887.14,
12018,2022-11-01,apartment,1718,861.72,
12019,2023-04-01,apartment,1591,600.8,
12020,2022-05-01,apartment,1563,617.97,
12021,2022-03-01,apartment,1003,558.78,
12022,2022-10-01,apartment,582,475.11,
12023,2023-02-01,apartment,1154,786.36,
12024,2022-10-01,apartment,193,775.45,
12025,2022-11-01,apartment,230,486.97,
12026,2023-04-01,apartment,1201,798.31,
12027,2023-04-01,apartment,955,577.72,
12028,2023-05-01,apartment,564,823.61,
12029,2022-09-01,apartment,984,417.08,
12030,2023-01-01,apartment,93,726.13,
12031,2022-06-01,apartment,367,720.58,
12032,2022-04-01,apartment,13,601.7,
12033,2022-04-01,apartment,9,433.45,
12034,2022-06-01,apartment,229,724.24,
12035,2023-05-01,apartment,551,1103.18,
12036,2023-01-01,apartment,111,642.06,
12037,2023-01-01,apartment,1459,389.9,
12038,2022-04-01,apartment,141,1301.56,
12039,2023-05-01,apartment,914,659.17,
12040,2023-02-01,apartment,115,665.25,
12041,2022-12-01,apartment,1006,661.06,
12042,2023-02-01,apartment,965,615.6,
12043,2022-12-01,apartment,523,370.98,
12044,2023-01-01,apartment,159,1375.32,
12045,2022-12-01,apartment,111,642.06,
12046,2023-02-01,apartment,93,726.13,
12047,2022-08-01,apartment,1078,659.17,
12048,2022-09-01,apartment,715,509.27,
12049,2023-02-01,apartment,710,741.96,
12050,2022-10-01,apartment,557,804.37,
12051,2023-01-01,apartment,105,778.3,
12052,2022-10-01,apartment,1374,472.21,
12053,2022-09-01,apartment,756,761.49,
12054,2022-07-01,apartment,17,698.59,
12055,2022-10-01,apartment,1485,398.69,
12056,2023-02-01,apartment,579,1001.18,
12057,2022-08-01,apartment,73,702.29,
12058,2023-01-01,apartment,345,516.66,
12059,2022-11-01,apartment,609,1088.3,
12060,2022-10-01,apartment,464,830.41,
12061,2022-07-01,apartment,1027,487.59,
12062,2022-04-01,apartment,999,779.19,
12063,2023-03-01,apartment,1633,472.21,
12064,2022-05-01,apartment,1436,413.72,
12065,2022-06-01,apartment,1205,661.06,
12066,2023-02-01,apartment,524,356.34,
12067,2023-03-01,apartment,1544,854.76,
12068,2023-03-01,apartment,252,1130.71,
12069,2022-10-01,apartment,241,781.2,
12070,2022-05-01,apartment,1114,740.95,
12071,2022-04-01,apartment,584,797.28,
12072,2022-07-01,apartment,276,571.05,
12073,2023-05-01,apartment,241,781.2,
12074,2022-11-01,apartment,997,788.75,
12075,2022-04-01,apartment,323,888.46,
12076,2023-04-01,apartment,1405,701.81,
12077,2023-05-01,apartment,1585,383.6,
12078,2023-01-01,apartment,284,829.03,
12079,2023-01-01,apartment,709,827.39,
